cnpjPartido;recibo;cnpjDoador;data;valor;id;sigla
08767054000199;663370000041692;59598029000160;22-SEP-14;300000;9903;PR
20946469000125;6401813;59791962001716;01/09/2014;150000;9904;PSB 
01381911000179;4188787;59926055000170;04-SEP-14;100000;9905;PMDB
20497872000114; ;59933952000100;02/08/2014;1200;9906;PT do B 
20497872000114;000610;59933952000100;18/07/2014;50000;9907;PT do B 
20497872000114;002654;59933952000100;07/08/2014;30000;9908;PT do B 
20497872000114;002668;59933952000100;22/08/2014;50000;9909;PT do B 
20497872000114;303141;59933952000100;28/08/2014;50000;9910;PT do B 
20497872000114;303177;59933952000100;15/09/2014;5000;9911;PT do B 
59933952000100; ;59933952000100;02-AUG-14;1200;9912;PT do B 
59933952000100; ;59933952000100;28-OCT-14;7202.23;9913;PT do B 
59933952000100; ;59933952000100;15-OCT-14;15000;9914;PT do B 
59933952000100; ;59933952000100;02-OCT-14;105000;9915;PT do B 
59933952000100; ;59933952000100;15-SEP-14;5000;9916;PT do B 
59933952000100; ;59933952000100;12-SEP-14;15000;9917;PT do B 
59933952000100; ;59933952000100;05-SEP-14;70000;9918;PT do B 
59933952000100; ;59933952000100;01-SEP-14;10000;9919;PT do B 
59933952000100; ;59933952000100;28-AUG-14;50000;9920;PT do B 
59933952000100; ;59933952000100;22-AUG-14;50000;9921;PT do B 
59933952000100; ;59933952000100;07-AUG-14;30000;9922;PT do B 
59933952000100; ;59933952000100;18-JUL-14;50000;9923;PT do B 
01633510000169;850288;59941682000180;01-OCT-14;150000;9924;DEM 
03653474000120;59941682000180;59941682000180;16-SEP-14;30000;9925;PSDB
20592601000148;850141;59941682000180;11/09/2014;500000;9926;PSDB
20592601000148;850311;59941682000180;22/10/2014;210000;9927;PSDB
20592601000148;850311;59941682000180;22/10/2014;500000;9928;PSDB
20592601000148;850311;59941682000180;22/10/2014;550000;9929;PSDB
20592601000148;59941682000180;59941682000180;26/09/2014;1200000;9930;PSDB
20592601000148;850311;59941682000180;22/10/2014;500000;9931;PSDB
20592601000148;850045;59941682000180;23/07/2014;100000;9932;PSDB
20592601000148;850045;59941682000180;23/07/2014;400000;9933;PSDB
20592601000148;850080;59941682000180;18/08/2014;140000;9934;PSDB
20592601000148;850045;59941682000180;23/07/2014;1000000;9935;PSDB
20592601000148;850080;59941682000180;18/08/2014;1000000;9936;PSDB
20592601000148;850271;59941682000180;08/10/2014;900000;9937;PSDB
20592601000148;850141;59941682000180;11/09/2014;350000;9938;PSDB
20592601000148;850311;59941682000180;22/10/2014;240000;9939;PSDB
20592601000148;850311;59941682000180;22/10/2014;115000;9940;PSDB
20592601000148;850053;59941682000180;31/07/2014;1000000;9941;PSDB
20592601000148;850141;59941682000180;11/09/2014;850000;9942;PSDB
20592601000148;850271;59941682000180;08/10/2014;700000;9943;PSDB
20592601000148;59941682000180;59941682000180;29/09/2014;750000;9944;PSDB
20592601000148;850093;59941682000180;01/09/2014;500000;9945;PSDB
20592601000148;850172;59941682000180;22/09/2014;36000;9946;PSDB
20592601000148;850131;59941682000180;11/09/2014;200000;9947;PSDB
20592601000148;850311;59941682000180;22/10/2014;6513;9948;PSDB
20592601000148;850070;59941682000180;14/08/2014;250000;9949;PSDB
20592601000148;850070;59941682000180;14/08/2014;250000;9950;PSDB
20592601000148;850141;59941682000180;11/09/2014;500000;9951;PSDB
20592601000148;850172;59941682000180;22/09/2014;881000;9952;PSDB
20592601000148;850172;59941682000180;22/09/2014;69000;9953;PSDB
20592601000148;850172;59941682000180;22/09/2014;14000;9954;PSDB
20592601000148;850080;59941682000180;18/08/2014;500000;9955;PSDB
20592601000148;850172;59941682000180;22/09/2014;750000;9956;PSDB
20592601000148;850271;59941682000180;08/10/2014;600000;9957;PSDB
20592601000148;850099;59941682000180;01/09/2014;2000000;9958;PSDB
20592601000148;850110;59941682000180;03/09/2014;500000;9959;PSDB
20592601000148;850311;59941682000180;22/10/2014;350000;9960;PSDB
20592601000148;850311;59941682000180;22/10/2014;250000;9961;PSDB
20592601000148;850063;59941682000180;01/08/2014;300000;9962;PSDB
20592601000148;850080;59941682000180;18/08/2014;860000;9963;PSDB
20592601000148;850050;59941682000180;24/07/2014;2000000;9964;PSDB
20592601000148;850116;59941682000180;04/09/2014;1000000;9965;PSDB
20592601000148;850080;59941682000180;18/08/2014;1000000;9966;PSDB
20592601000148;850311;59941682000180;22/10/2014;150000;9967;PSDB
20592601000148;850311;59941682000180;22/10/2014;70000;9968;PSDB
20592601000148;850311;59941682000180;22/10/2014;200000;9969;PSDB
20592601000148;850045;59941682000180;23/07/2014;400000;9970;PSDB
20592601000148;850045;59941682000180;23/07/2014;100000;9971;PSDB
20592601000148;850093;59941682000180;01/09/2014;1500000;9972;PSDB
20592601000148;850172;59941682000180;22/09/2014;250000;9973;PSDB
20592601000148;850141;59941682000180;11/09/2014;300000;9974;PSDB
20592601000148;850045;59941682000180;23/07/2014;1000000;9975;PSDB
20592601000148;850093;59941682000180;01/09/2014;1000000;9976;PSDB
20592601000148;850141;59941682000180;11/09/2014;1000000;9977;PSDB
20592601000148;850271;59941682000180;08/10/2014;1000000;9978;PSDB
20620278000179;850136;59941682000180;11/09/2014;120000;9979;PSDB
20620278000179;850066;59941682000180;12/08/2014;500000;9980;PSDB
20620278000179;850046;59941682000180;23/07/2014;900000;9981;PSDB
20620278000179;59941682000180;59941682000180;29/09/2014;50000;9982;PSDB
20620278000179;850048;59941682000180;23/07/2014;600000;9983;PSDB
20620278000179;850065;59941682000180;08/08/2014;650000;9984;PSDB
20620278000179;850193;59941682000180;25/09/2014;5000;9985;PSDB
20620278000179;850055;59941682000180;01/08/2014;350000;9986;PSDB
20620278000179;850267;59941682000180;03/10/2014;100000;9987;PSDB
20620278000179;850264;59941682000180;03/10/2014;400000;9988;PSDB
20620278000179;850262;59941682000180;03/10/2014;400000;9989;PSDB
20620278000179;850193;59941682000180;25/09/2014;15000;9990;PSDB
56272537000165;851980;59941682000180;07-OCT-14;20000;9991;PPS 
59941682000180;851874;59941682000180;08-AUG-14;750000;9992;PSDB
59941682000180;850545;59941682000180;01-AUG-14;500000;9993;PSDB
59941682000180;851817;59941682000180;18-JUL-14;750000;9994;PSDB
59941682000180;851834;59941682000180;24-JUL-14;50000;9995;PSDB
59941682000180;851833;59941682000180;24-JUL-14;30000;9996;PSDB
59941682000180;850540;59941682000180;18-JUL-14;1000000;9997;PSDB
59941682000180;851820;59941682000180;18-JUL-14;200000;9998;PSDB
59941682000180;850544;59941682000180;24-JUL-14;2200000;9999;PSDB
59941682000180;850197;59941682000180;08-SEP-14;366600;10000;PSDB
00676262000170;5021104;60332319000146;29-SEP-14;100000;10001;PT
00676262000170;5888154;60332319000146;15-AUG-14;50000;10002;PT
08517423000195;7949921;60332319000146;10-SEP-14;100000;10003;PR
08517423000195;8142310;60332319000146;22-SEP-14;100000;10004;PR
19019928000146;000237;60332319000146;15-AUG-14;150000;10005;PROS
19019928000146;00237;60332319000146;22-OCT-14;200000;10006;PROS
19019928000146;000237;60332319000146;15-OCT-14;200000;10007;PROS
19019928000146;000237;60332319000146;24-SEP-14;150000;10008;PROS
19019928000146;00237;60332319000146;11-SEP-14;300000;10009;PROS
20592593000130;3756659;60332319000146;13/08/2014;200000;10010;PT
45302874000131;5763379;60332319000146;17-SEP-14;30000;10011;PMDB
56267461000180;8142318;60332319000146;22-SEP-14;100000;10012;DEM 
56267461000180;7674292;60332319000146;01-OCT-14;750000;10013;DEM 
59941682000180;4682167;60332319000146;29-OCT-14;100000;10014;PSDB
59941682000180;5604136;60332319000146;02-JUL-14;200000;10015;PSDB
59941682000180;834040000101169;60332319000146;27-MAY-14;200000;10016;PSDB
20558161000102;3922224;60500139000126;23/10/2014;100000;10017;PSDB
59941682000180;176140;60519634000187;28-AUG-14;4000;10018;PSDB
00676262000170;7435702;60625829000101;19-SEP-14;200000;10019;PT
00676262000170;6659684;60659463000191;30-SEP-14;130000;10020;PT
00676262000170;9378554;60659463000191;22-AUG-14;200000;10021;PT
03653474000120;6659531;60659463000191;30-SEP-14;140000;10022;PSDB
47828298000196;6659624;60659463000191;30-SEP-14;130000;10023;PTB 
01308052000192;9379110;60665981000118;03-OCT-14;200000;10024;PMDB
01308052000192;4093266;60665981000118;26-SEP-14;200000;10025;PMDB
01308052000192;3455805;60665981000118;12-AUG-14;200000;10026;PMDB
14545907000140;201408121640168;60665981000118;19-AUG-14;300000;10027;PSD 
14545907000140;60665981000118;60665981000118;10-SEP-14;350000;10028;PSD 
14545907000140;60665981000118;60665981000118;26-SEP-14;350000;10029;PSD 
20562810000149;4043780;60665981000118;06/10/2014;200000;10030;PC do B 
20562810000149;8418526;60665981000118;01/09/2014;200000;10031;PC do B 
20592593000130;5179981;60665981000118;17/10/2014;250000;10032;PT
00676213000138;527454;60777901000116;05-SEP-14;500000;10033;PMDB
00676213000138;9789404;60777901000116;12-SEP-14;500000;10034;PMDB
03325935000136;5458131;60777901000116;28-AUG-14;100000;10035;PC do B 
08517423000195;5458128;60777901000116;28-AUG-14;420000;10036;PR
20501231000196;870009;60777901000116;12/09/2014;640000;10037;PDT 
00676262000170;86484;60783503000102;24-JUL-14;100000;10038;PT
01368537000171;422;60783503000102;23-JUL-14;30000;10039;PSC 
20589986000194;000;60852605000132;11/09/2014;20000;10040;PRB 
00676213000138;9193886;60884855000154;24-OCT-14;750000;10041;PMDB
03605136000113;7259527;60884855000154;20-MAY-14;200000;10042;PTB 
00676213000138;7828838;60884855001630;22-OCT-14;500000;10043;PMDB
08517423000195;68490;60884855001630;16-JUL-14;1200000;10044;PR
24489114000105;000;60892403000114;06-OCT-14;80000;10045;PSDB
00676213000138;7079131;60894136000114;19-SEP-14;50000;10046;PMDB
00676213000138;138862;60894136000114;22-SEP-14;200000;10047;PMDB
00676213000138;7674621;60894136000114;01-OCT-14;100000;10048;PMDB
00676262000170;9256070;60894136000114;03-OCT-14;150000;10049;PT
00676262000170;9256058;60894136000114;03-OCT-14;200000;10050;PT
00676262000170;8238393;60894136000114;02-OCT-14;200000;10051;PT
00676262000170;8670262;60894136000114;11-SEP-14;100000;10052;PT
00676262000170;7723704;60894136000114;10-SEP-14;100000;10053;PT
01450856000121;3028873;60894136000114;25-SEP-14;200000;10054;PSC 
01633510000169;8238409;60894136000114;02-OCT-14;100000;10055;DEM 
03653474000120;8238407;60894136000114;02-OCT-14;400000;10056;PSDB
18532307000107;6082314;60894136000114;20-OCT-14;250000;10057;SD
18532307000107;8238642;60894136000114;10-SEP-14;100000;10058;SD
18532307000107;8207507;60894136000114;08-AUG-14;100000;10059;SD
20501231000196;555878;60894136000114;10/09/2014;200000;10060;PDT 
20558161000102;800504;60894136000114;08/08/2014;300000;10061;PSDB
20592597000118;I20010091135852;60894136000114;10/09/2014;300000;10062;PPS 
01633510000169;B1694F78E2C057B;60894730000105;25-SEP-14;50000;10063;DEM 
16739948000101;7460919;60894730000105;01-OCT-14;133334;10064;PMDB
16847535000132;7460929;60894730000105;01-OCT-14;50000;10065;PT
19377221000101;00D262026C6A3FE;60894730000105;25-SEP-14;200000;10066;SD
13629827000100;9543317;60899937000172;02-SEP-14;200000;10067;PSD 
14705221000170;9778282;60899937000172;12-SEP-14;50000;10068;PSD 
20620278000179;6473548;60899937000172;08/09/2014;200000;10069;PSDB
20632466000117;000422;60899937000172;08/09/2014;200000;10070;PMDB
30902811000149;000000;60899937000172;29-AUG-14;750000;10071;PMDB
20632465000172;6044780;60924040000402;30/10/2014;100000;10072;PMDB
20632465000172;4088867;60924040000402;28/10/2014;100000;10073;PMDB
84638196000134;60924040000666;60924040000666;28-AUG-14;10000;10074;PMDB
20632466000117;000033;60963972000103;01/10/2014;25000;10075;PMDB
61064465000109; ;61064465000109;21-JUL-14;2550;10076;PTC 
00676262000170;8449976;61065751000180;02-OCT-14;100000;10077;PT
20558161000102;40051;61065751000180;20/08/2014;200000;10078;PSDB
20592604000181;000237;61065751000180;09/09/2014;100000;10079;PSB 
20603433000149;001724;61065751000180;28/08/2014;50000;10080;PMDB
20946469000125;46768;61065751000180;26/09/2014;100000;10081;PSB 
00676213000138;3711457;61079117000105;30-JUN-14;200000;10082;PMDB
00676213000138;9403474;61079117000105;11-SEP-14;100000;10083;PMDB
00676262000170;138461;61079117000105;08-SEP-14;1000000;10084;PT
00887169000105;9403481;61079117000105;11-SEP-14;100000;10085;PP
01421697000137;000120;61079117000105;22-OCT-14;475000;10086;PSB 
01421697000137;00001;61079117000105;24-NOV-14;3000000;10087;PSB 
03605136000113;9403480;61079117000105;11-SEP-14;100000;10088;PTB 
13629827000100;9403483;61079117000105;11-SEP-14;100000;10089;PSD 
00676262000170;6953332;61092037000181;01-OCT-14;250000;10090;PT
00931839000143;6954200;61092037000181;01-OCT-14;40000;10091;PP
14549383000166;6953849;61092037000181;01-OCT-14;60000;10092;PSD 
14582851000102;1;61092037000181;26-SEP-14;80000;10093;PPL 
33642422000110;000237;61092037000181;27-AUG-14;250000;10094;PSDB
33642422000110;001813;61092037000181;09-SEP-14;250000;10095;PSDB
59941682000180;4853468;61092037000181;29-SEP-14;30000;10096;PSDB
80170046000198;61092037000181;61092037000181;28-AUG-14;30000;10097;DEM 
80671639000138;6954209;61092037000181;01-OCT-14;40000;10098;PSDB
83714386000120;6954194;61092037000181;01-OCT-14;40000;10099;PMDB
03653474000120;3180997;61099826000144;12-AUG-14;300000;10100;PSDB
08810753000174;4065830;61099826000144;26-SEP-14;50000;10101;PP
19019928000146;00341;61099826000144;14-OCT-14;200000;10102;PROS
20632466000117;000341;61099826000144;26/09/2014;250000;10103;PMDB
59941682000180;5635157;61099826000144;30-OCT-14;350000;10104;PSDB
01327965000156;9982918;61156410000110;12-SEP-14;50000;10105;PP
03656899000193;5301295;61156410000110;17-SEP-14;200000;10106;PSDB
09019713000171;9982940;61156410000110;12-SEP-14;30000;10107;DEM 
10669331000172;8613041;61156410000110;23-SEP-14;170000;10108;PSB 
13758016000100;6758238;61156410000110;19-SEP-14;70000;10109;PC do B 
18532307000107;6758241;61156410000110;19-SEP-14;390000;10110;SD
20592607000115;7147560;61156410000110;09/09/2014;200000;10111;PC do B 
20614448000102;1042105;61156410000110;09/09/2014;200000;10112;PMDB
33794488000125;6758243;61156410000110;19-SEP-14;530000;10113;PSDB
00676262000170;8615441;61156568000190;10-SEP-14;300000;10114;PT
00676262000170;7441841;61156568000190;29-AUG-14;350000;10115;PT
20589986000194;5814632;61156568000190;17/09/2014;200000;10116;PRB 
20589986000194;7441942;61156568000190;29/08/2014;200000;10117;PRB 
20589986000194;6092292;61156568000190;18/08/2014;200000;10118;PRB 
23373863000100;61156568000190;61156568000190;01-OCT-14;130000;10119;PSB 
01327965000156;36360;61186680000174;29-JUL-14;500000;10120;PP
01327965000156;36361;61186680000174;29-JUL-14;1000000;10121;PP
01633510000169;1760;61186680000174;02-OCT-14;200000;10122;DEM 
01633510000169;140138;61186680000174;05-SEP-14;100000;10123;DEM 
01633510000169;98332;61186680000174;11-SEP-14;100000;10124;DEM 
01633510000169;63863;61186680000174;07-AUG-14;100000;10125;DEM 
01633510000169;167916;61186680000174;21-JUL-14;500000;10126;DEM 
03653474000120;108492;61186680000174;17-SEP-14;300000;10127;PSDB
09057316000194;12900;61186680000174;29-SEP-14;120000;10128;DEM 
10669331000172;0000;61186680000174;02-OCT-14;700000;10129;PSB 
16739948000101;000001;61186680000174;14-OCT-14;50000;10130;PMDB
18532307000107;77810;61186680000174;17-JUL-14;500000;10131;SD
20558161000102;5232255;61186680000174;15/08/2014;200000;10132;PSDB
20558161000102;5231984;61186680000174;15/08/2014;500000;10133;PSDB
20558161000102;9778383;61186680000174;08/09/2014;400000;10134;PSDB
20558161000102;9241557;61186680000174;14/10/2014;500000;10135;PSDB
20592596000173;201408290000389;61186680000174;29/08/2014;500000;10136;PSDB
23373863000100;61186680000174;61186680000174;01-OCT-14;200000;10137;PSB 
24059610000129;72467;61186680000174;10-OCT-14;320000;10138;PSDB
00676213000138;3683632;61186888000193;15-OCT-14;673000;10139;PMDB
00676213000138;7970355;61186888000193;22-OCT-14;385000;10140;PMDB
00676262000170;8423107;61186888000193;10-SEP-14;100000;10141;PT
01327965000156;4018631;61186888000193;04-SEP-14;100000;10142;PP
01421697000137;7292718;61186888000193;29-AUG-14;30000;10143;PSB 
02794864000158;4018627;61186888000193;04-SEP-14;70000;10144;PSB 
03325935000136;8802099;61186888000193;23-SEP-14;100000;10145;PC do B 
03325935000136;12;61186888000193;10-SEP-14;50000;10146;PC do B 
03325935000136;9650696;61186888000193;22-AUG-14;100000;10147;PC do B 
03653474000120;7970434;61186888000193;22-OCT-14;192000;10148;PSDB
03653474000120;7790720;61186888000193;10-SEP-14;100000;10149;PSDB
03653474000120;4018604;61186888000193;04-SEP-14;350000;10150;PSDB
03653474000120;7292816;61186888000193;29-AUG-14;240000;10151;PSDB
03940864000181;4018608;61186888000193;04-SEP-14;250000;10152;PSB 
13629827000100;4018599;61186888000193;04-SEP-14;100000;10153;PSD 
14545907000140;61186888000193;61186888000193;30-AUG-14;150000;10154;PSD 
16739948000101;4018611;61186888000193;04-SEP-14;100000;10155;PMDB
16847535000132;8543467;61186888000193;02-OCT-14;200000;10156;PT
16847535000132;4018613;61186888000193;04-SEP-14;200000;10157;PT
20592604000181;000341;61186888000193;23/09/2014;50000;10158;PSB 
24059610000129;8543435;61186888000193;02-OCT-14;200000;10159;PSDB
24059610000129;4018636;61186888000193;04-SEP-14;450000;10160;PSDB
24059610000129;7292823;61186888000193;29-AUG-14;100000;10161;PSDB
47828298000196;4018594;61186888000193;04-SEP-14;250000;10162;PTB 
50866821000183;8802100;61186888000193;23-SEP-14;50000;10163;PT
56272537000165;4018605;61186888000193;04-SEP-14;200000;10164;PPS 
59941682000180;8543463;61186888000193;02-OCT-14;200000;10165;PSDB
59941682000180;4018649;61186888000193;04-SEP-14;100000;10166;PSDB
59941682000180;7292769;61186888000193;29-AUG-14;200000;10167;PSDB
80170046000198;8543459;61186888000193;02-OCT-14;50000;10168;DEM 
80170046000198;223593726000040;61186888000193;24-SEP-14;50000;10169;DEM 
81183253000140;8543483;61186888000193;02-OCT-14;100000;10170;PSDB
00676213000138;5274690;61190096000192;05-SEP-14;150000;10171;PMDB
00676262000170;7771252;61190096000192;20-AUG-14;200000;10172;PT
03653474000120;5274642;61190096000192;05-SEP-14;150000;10173;PSDB
20558161000102;4300780;61190096000192;24/10/2014;200000;10174;PSDB
20592601000148;7001356;61190096000192;01/10/2014;100000;10175;PSDB
20620278000179;7001269;61190096000192;01/10/2014;200000;10176;PSDB
20946469000125;9560376;61190096000192;08/09/2014;250000;10177;PSB 
47828298000196;5274851;61190096000192;05-SEP-14;100000;10178;PTB 
59941682000180;9349348;61190096000192;11-SEP-14;50000;10179;PSDB
00676213000138;7531365;61198164000160;29-AUG-14;300000;10180;PMDB
01421697000137;4285334;61198164000160;15-SEP-14;250000;10181;PSB 
03653474000120;7343899;61198164000160;19-AUG-14;50000;10182;PSDB
06844237000135;7232771;61198164000160;29-AUG-14;500000;10183;PP
09057316000194;61198164000160;61198164000160;18-SEP-14;200000;10184;DEM 
15070045000100;7232769;61198164000160;29-AUG-14;200000;10185;PSD 
16847535000132;7160627;61198164000160;19-SEP-14;100000;10186;PT
20558161000102;1400504;61198164000160;14/08/2014;500000;10187;PSDB
